mean_otu_diversity,lon,lat,ai,et0,cities_1,cities_2,cities_3,cities_4,cities_5,cities_6,cities_7,cities_8,cities_9,cities_10,cities_11,cities_12,ports_1,ports_2,ports_3,ports_4,ports_5,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,bio28,bio29,bio30,bio31,bio32,bio33,bio34,bio35,bio36,bio37,bio38,bio39,bio40,biomass,HDI,GDP_per_capita_PPP,popcou,popdens,DTI,APR_Corn_Chlorpyrifos_2020_H,APR_Corn_Chlorpyrifos_2020_L,APR_Corn_Glufosinate_2020_H,APR_Corn_Glufosinate_2020_L,APR_Soybean_Glufosinate_2020_H,APR_Soybean_Glufosinate_2020_L,APR_Soybean_Glyphosate_2020_H,APR_Soybean_Glyphosate_2020_L,bdod,cec,cfvo,clay,nitrogen,ocd,ocs,phh2o,sand,silt,soc,elevation,PFT0,PFT1,PFT2,PFT3,PFT4,PFT5,PFT6,PFT7,PFT8,PFT9,PFT10,PFT11,PFT12,PFT13,PFT14,PFT15,PFT16,PFT17,PFT18,PFT19,PFT20,PFT21,PFT22,PFT23,PFT24,PFT25,PFT26,PFT27,PFT28,PFT29,PFT30,PFT31,PFT32
10,-72.49433,41.00942,10155,1153,24,137,82,118,92,18,19,11,21,18,18,11,89,87,76,11,11,10.75,9.5,28.8753796,863.7918701,27.7000008,-5.1999998,32.9000015,2.8000002,18.6833344,21.3999996,0.2166667,1171,110,83,9.8959208,323,261,270,305,135.1597443,205.9450073,58.5540009,0.3780062,70.0262527,197.7658386,189.1090698,80.4374847,1.001029,1.1420701,0.715763,0.1374568,1.1289556,0.7913834,0.7913834,1.1202469,0.378986,-0.087831,1.72701,-0.814598,0.868727,3600,0.8900889,45405.85156,140.4458618,216.2875824,-128,-2,-2,-2,-2,-2,-2,-2,-2,121,316,47,134,8950,461,55,50,506,359,1020,7,6,16.7000008,0,0,0,0,0,7.5999999,0.1,0,0,0,0,52.6199989,2.7,0,0,0,0,0,0,0,0,0,0,0,0,2.8799999,0.76,1.84,0,8.6999998,0
15,-72.49429,41.00943,10155,1153,24,137,82,118,92,18,19,11,21,18,18,11,89,87,76,11,11,10.75,9.5,28.8753796,863.7918701,27.7000008,-5.1999998,32.9000015,2.8000002,18.6833344,21.3999996,0.2166667,1171,110,83,9.8959208,323,261,270,305,135.1597443,205.9450073,58.5540009,0.3780062,70.0262527,197.7658386,189.1090698,80.4374847,1.001029,1.1420701,0.715763,0.1374568,1.1289556,0.7913834,0.7913834,1.1202469,0.378986,-0.087831,1.72701,-0.814598,0.868727,3600,0.8900889,45405.85156,140.4458618,216.2875824,-128,-2,-2,-2,-2,-2,-2,-2,-2,121,316,47,134,8950,461,55,50,506,359,1020,7,6,16.7000008,0,0,0,0,0,7.5999999,0.1,0,0,0,0,52.6199989,2.7,0,0,0,0,0,0,0,0,0,0,0,0,2.8799999,0.76,1.84,0,8.6999998,0
9,-72.49426,41.00938,10155,1153,24,137,82,118,92,18,19,11,21,18,18,11,89,87,76,11,11,10.75,9.5,28.8753796,863.7918701,27.7000008,-5.1999998,32.9000015,2.8000002,18.6833344,21.3999996,0.2166667,1171,110,83,9.8959208,323,261,270,305,135.1597443,205.9450073,58.5540009,0.3780062,70.0262527,197.7658386,189.1090698,80.4374847,1.001029,1.1420701,0.715763,0.1374568,1.1289556,0.7913834,0.7913834,1.1202469,0.378986,-0.087831,1.72701,-0.814598,0.868727,3600,0.8900889,45405.85156,140.4458618,216.2875824,-128,-2,-2,-2,-2,-2,-2,-2,-2,121,316,47,134,8950,461,55,50,506,359,1020,7,6,16.7000008,0,0,0,0,0,7.5999999,0.1,0,0,0,0,52.6199989,2.7,0,0,0,0,0,0,0,0,0,0,0,0,2.8799999,0.76,1.84,0,8.6999998,0
18,-72.5284,41.015,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
13,-72.52847,41.015,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
12.30769231,-72.52846,41.01498,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
7.913043478,-72.52841,41.01489,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
13,-72.52848,41.01505,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
11,-72.52851,41.01504,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
8,-72.5286,41.01512,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
9,-72.52853,41.01508,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
16,-72.52867,41.01508,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
18,-72.52851,41.01502,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
15,-72.52807,41.01528,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
11.88888889,-72.52808,41.01534,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
9.227272727,-72.52808,41.0152,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
10,-72.52818,41.01527,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
16,-72.52848,41.01463,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,124,252,57,121,7286,435,52,51,535,344,832,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
8,-72.52813,41.01534,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
14,-72.52831,41.01459,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,124,252,57,121,7286,435,52,51,535,344,832,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
16,-72.52803,41.01525,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
14,-72.52855,41.01496,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
8.238095238,-72.52847,41.0149,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
14,-72.5286,41.01501,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
13,-72.52855,41.01497,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
14,-72.52862,41.015,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
14,-72.52861,41.01503,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,125,254,58,121,7365,454,52,51,544,335,905,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
11.27272727,-72.52852,41.01441,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,124,252,57,121,7286,435,52,51,535,344,832,16,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
10,-72.52852,41.01447,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,124,252,57,121,7286,435,52,51,535,344,832,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
12,-72.52871,41.01434,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,124,252,57,121,7286,435,52,51,535,344,832,16,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
8.592592593,-72.5285,41.01446,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,124,252,57,121,7286,435,52,51,535,344,832,18,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
17,-72.52853,41.01443,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,124,252,57,121,7286,435,52,51,535,344,832,16,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
10,-72.52833,41.0428,0,,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8900889,45405.85156,,,-128,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
15,-72.5284,41.01444,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,124,252,57,121,7286,435,52,51,535,344,832,16,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
16,-72.52846,41.01444,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,124,252,57,121,7286,435,52,51,535,344,832,16,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
14,-72.52843,41.0144,10064,1159,22,135,84,119,90,16,17,9,20,16,16,9,87,85,78,13,13,10.7749996,9.416667,28.7971458,859.4911499,27.6000004,-5.0999999,32.7000008,2.9000001,18.6333332,21.333334,0.3000001,1167,110,82,9.8596964,321,260,268,303,,,,,,,,,,,,,,,,,,,,,,500,0.8900889,45405.85156,27.525116,42.3888702,-128,-2,-2,-2,-2,-2,-2,-2,-2,124,252,57,121,7286,435,52,51,535,344,832,16,32,7.5799999,0,0,0,0,0,0,0,0,0,0,0,58.7799988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
13,-80.39,43.63,10305,893,37,162,94,18,9,33,28,8,6,8,9,6,101,41,64,46,41,6.3125,9.6583338,26.174345,1010.427734,25.2999992,-11.6000004,36.9000015,17.583334,-5.7333336,18.3166656,-6.4000001,921,95,53,17.8817673,278,173,267,184,132.5247803,222.1950073,43.6893005,0.4763612,182.7519226,85.5795517,207.1530762,66.5711975,0.9605402,1.1069469,0.678617,0.1466927,1.0881544,0.7413944,0.7413944,1.071099,-0.378544,0.057753,1.430811,0.771008,0.644575,500,0.8547779,34639.73438,8.2457304,13.237875,3,0.0001134,0.0000882,0.0300822,0.0228,0.0945499,0.0550407,2.7542579,2.1229162,136,219,34,166,6356,422,61,68,343,491,430,366,0,0,0.02,0,0,0,0,3.28,0,0,0,0,0,56.6599998,0,13.2600002,0,7.3600001,0,17.5799999,0,0,0,0,0,0,0,0,0,1.8399999,0,0,0
12,-80.41,43.64,10367,893,42,160,98,16,13,37,29,9,7,12,13,7,105,45,68,50,45,6.2624998,9.625,26.0135136,1011.306824,25.2999992,-11.6999998,37,17.5499992,-5.8166666,18.2666664,-6.4500003,926,94,53,17.3263378,277,175,266,185,132.5247803,222.1950073,43.6893005,0.4763612,182.7519226,85.5795517,207.1530762,66.5711975,0.9605402,1.1069469,0.678617,0.1466927,1.0881544,0.7413944,0.7413944,1.071099,-0.378544,0.057753,1.430811,0.771008,0.644575,500,0.8547779,34639.73438,7.4668632,11.9891291,3,0.0001134,0.0000882,0.0300822,0.0228,0.0945499,0.0550407,2.7542579,2.1229162,136,222,31,205,5596,422,65,70,296,498,376,373,0,0,0.02,0,0,0,0,2.24,0,0,0,0,0,56.3400002,0,13.1999998,0,7.3800001,0,17.7199993,0,0,0,0,0,0,0,0,0,1.8399999,0,1.1,0
9,-111.27,57.29,5089,803,1933,532,359,617,776,97,350,355,346,97,97,97,1067,1055,1068,1030,1030,-0.0208333,11.8416672,24.5169086,1339.759888,23,-25.2999992,48.2999992,15.4500008,-6.9500003,15.4500008,-17.4333344,409,74,15,57.4389801,194,53,194,61,106.4564667,203.4839935,17.6667004,0.6273333,182.495224,86.1380157,187.2123871,30.3560772,0.5647865,0.684705,0.404042,0.1518933,0.6659395,0.440037,0.5115955,0.6622087,-1.0002069,-0.120144,0.062058,0.804666,0.22516,3300,0.8585228,38755.28906,0.0579605,0.1246286,3,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,103,202,104,233,1618,487,60,63,341,425,336,346,0,0,98,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-111.54,57.08,4679,829,1882,482,309,566,726,47,300,304,295,47,47,47,1016,1004,1018,979,979,0.6500002,12.1166668,24.5276661,1367.108765,24.1000004,-25.2999992,49.4000015,16.3500004,-6.2833333,16.3500004,-17.25,388,71,12,57.4978256,182,49,182,62,106.8610687,203.8329926,17.9899998,0.6251551,183.0611572,86.1896744,187.7150726,30.4732685,0.5431048,0.662255,0.391818,0.1474618,0.6375548,0.4263205,0.5038542,0.6357464,-0.986579,-0.141733,0.033804,0.848435,0.202221,3300,0.8585228,38755.28906,0.0037361,0.0285237,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,232,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
