y,x,lat_lon1
39.5996,-77.4126,39.5996###-77.4126
39.5743,-79.1598,39.5743###-79.1598
38.6673,-76.9353,38.6673###-76.9353
38.5698,-77.0553,38.5698###-77.0553
30.4004,91.3532,30.4004###91.3532
30.3958,91.3529,30.3958###91.3529
30.3959,91.3529,30.3959###91.3529
30.396,91.3529,30.396###91.3529
30.3959,91.3528,30.3959###91.3528
30.4004,91.3528,30.4004###91.3528
30.4001,91.3529,30.4001###91.3529
30.4002,91.3528,30.4002###91.3528
37.1811,-3.60806,37.1811###-3.60806
19.06,110.18,19.06###110.18
44.95,127.2,44.95###127.2
30.72,120.81,30.72###120.81
33.948,-83.3773,33.948###-83.3773
25.7242,108.861,25.7242###108.861
26.4758,108.058,26.4758###108.058
25.9067,108.975,25.9067###108.975
22.11,100.5,22.11###100.5
-18.5446,146.488,-18.5446###146.488
42.17,-83.42,42.17###-83.42
33.15,-117.35,33.15###-117.35
-38.4651,176.31,-38.4651###176.31
45.5243,-122.875,45.5243###-122.875
28.34,90.31,28.34###90.31
69.8682,18.9306,69.8682###18.9306
48.616,14.6766,48.616###14.6766
39.57,-75.11,39.57###-75.11
64.4843,-50.7054,64.4843###-50.7054
64.4457,-52.7941,64.4457###-52.7941
64.6785,-50.2911,64.6785###-50.2911
64.4225,-51.5103,64.4225###-51.5103
38.0842,99.4546,38.0842###99.4546
36.4437,99.4734,36.4437###99.4734
36.5929,99.4832,36.5929###99.4832
36.5147,100.393,36.5147###100.393
43.62,13.51,43.62###13.51
44.33,-123.29,44.33###-123.29
42.19,2.8,42.19###2.8
45.13,5.23,45.13###5.23
44.8,1.62,44.8###1.62
44.79,1.11,44.79###1.11
45.17,5.33,45.17###5.33
41.66,0.39,41.66###0.39
41.84,2.81,41.84###2.81
44.39,4.93,44.39###4.93
43.97,3.69,43.97###3.69
45.15,5.34,45.15###5.34
41.15,1.21,41.15###1.21
44.77,0.77,44.77###0.77
45.25,1.29,45.25###1.29
45.01,1.71,45.01###1.71
45.14,5.28,45.14###5.28
35.082,-83.2344,35.082###-83.2344
35.0801,-83.2439,35.0801###-83.2439
35.6953,-83.5345,35.6953###-83.5345
35.6899,-83.4798,35.6899###-83.4798
35.6967,-83.5077,35.6967###-83.5077
35.082,-83.2371,35.082###-83.2371
35.0853,-83.2389,35.0853###-83.2389
35.0782,-83.241,35.0782###-83.241
35.0783,-83.2397,35.0783###-83.2397
35.0867,-83.2369,35.0867###-83.2369
35.0852,-83.2389,35.0852###-83.2389
35.0797,-83.2418,35.0797###-83.2418
35.0851,-83.2387,35.0851###-83.2387
35.0818,-83.2372,35.0818###-83.2372
35.6894,-83.4806,35.6894###-83.4806
35.081,-83.2439,35.081###-83.2439
35.0872,-83.2365,35.0872###-83.2365
35.6944,-83.5355,35.6944###-83.5355
35.6904,-83.5378,35.6904###-83.5378
35.0776,-83.2407,35.0776###-83.2407
35.0832,-83.2397,35.0832###-83.2397
35.081,-83.2438,35.081###-83.2438
35.6889,-83.5385,35.6889###-83.5385
35.6942,-83.5065,35.6942###-83.5065
35.0773,-83.2402,35.0773###-83.2402
35.0777,-83.2386,35.0777###-83.2386
35.6888,-83.483,35.6888###-83.483
35.6887,-83.508,35.6887###-83.508
35.6832,-83.478,35.6832###-83.478
35.6891,-83.5061,35.6891###-83.5061
35.6868,-83.5032,35.6868###-83.5032
35.6954,-83.5344,35.6954###-83.5344
35.0818,-83.2371,35.0818###-83.2371
35.6869,-83.485,35.6869###-83.485
35.6864,-83.4803,35.6864###-83.4803
35.6929,-83.5088,35.6929###-83.5088
35.6851,-83.4831,35.6851###-83.4831
35.0845,-83.2397,35.0845###-83.2397
35.0852,-83.2385,35.0852###-83.2385
35.0822,-83.2391,35.0822###-83.2391
35.6727,-83.492,35.6727###-83.492
35.6867,-83.4797,35.6867###-83.4797
35.0856,-83.2379,35.0856###-83.2379
35.6862,-83.5051,35.6862###-83.5051
35.0852,-83.2485,35.0852###-83.2485
35.6981,-83.5335,35.6981###-83.5335
35.6988,-83.5321,35.6988###-83.5321
35.7001,-83.532,35.7001###-83.532
35.6855,-83.4841,35.6855###-83.4841
35.6954,-83.5338,35.6954###-83.5338
35.0793,-83.2413,35.0793###-83.2413
35.0823,-83.2371,35.0823###-83.2371
35.6983,-83.5331,35.6983###-83.5331
35.0802,-83.2416,35.0802###-83.2416
35.6934,-83.5077,35.6934###-83.5077
35.6818,-83.4842,35.6818###-83.4842
35.6832,-83.4836,35.6832###-83.4836
35.6743,-83.4931,35.6743###-83.4931
35.0872,-83.2366,35.0872###-83.2366
35.0782,-83.2397,35.0782###-83.2397
42.34,-82.92,42.34###-82.92
42.03,-82.74,42.03###-82.74
42.03,-83.04,42.03###-83.04
42.3,-82.71,42.3###-82.71
33.8941,-130.727,33.8941###-130.727
29.8025,109.523,29.8025###109.523
30.335,109.653,30.335###109.653
30.3372,109.65,30.3372###109.65
30.9436,110.407,30.9436###110.407
30.3192,109.466,30.3192###109.466
30.3414,109.656,30.3414###109.656
30.3192,109.465,30.3192###109.465
29.8028,109.545,29.8028###109.545
30.9392,110.411,30.9392###110.411
29.8028,109.546,29.8028###109.546
29.8022,109.536,29.8022###109.536
30.1539,109.721,30.1539###109.721
30.9244,110.35,30.9244###110.35
30.1508,109.719,30.1508###109.719
30.1511,109.718,30.1511###109.718
30.1511,109.719,30.1511###109.719
30.9133,110.38,30.9133###110.38
30.9272,110.4,30.9272###110.4
29.7803,109.432,29.7803###109.432
29.8033,109.533,29.8033###109.533
29.7483,109.48,29.7483###109.48
46.0872,7.5437,46.0872###7.5437
46.1964,7.48476,46.1964###7.48476
46.1964,7.48526,46.1964###7.48526
46.0886,7.53892,46.0886###7.53892
46.0885,7.53906,46.0885###7.53906
46.0885,7.53909,46.0885###7.53909
46.0885,7.53921,46.0885###7.53921
46.0884,7.53914,46.0884###7.53914
46.2041,7.4834,46.2041###7.4834
46.2041,7.48342,46.2041###7.48342
46.1964,7.48504,46.1964###7.48504
46.0886,7.53883,46.0886###7.53883
46.0876,7.54385,46.0876###7.54385
46.0885,7.53896,46.0885###7.53896
46.0884,7.53911,46.0884###7.53911
46.0874,7.54391,46.0874###7.54391
46.0872,7.54381,46.0872###7.54381
46.2045,7.48362,46.2045###7.48362
46.2043,7.4835,46.2043###7.4835
46.1964,7.48528,46.1964###7.48528
46.1963,7.48522,46.1963###7.48522
46.1964,7.48503,46.1964###7.48503
46.1965,7.48475,46.1965###7.48475
46.2042,7.48335,46.2042###7.48335
46.2043,7.48348,46.2043###7.48348
46.2042,7.48337,46.2042###7.48337
46.2044,7.48378,46.2044###7.48378
46.2042,7.48364,46.2042###7.48364
46.1965,7.48474,46.1965###7.48474
46.1963,7.485,46.1963###7.485
39.1877,-86.5045,39.1877###-86.5045
39.1879,-86.5043,39.1879###-86.5043
39.1875,-86.5046,39.1875###-86.5046
39.1885,-86.5036,39.1885###-86.5036
39.1886,-86.5033,39.1886###-86.5033
39.1885,-86.5038,39.1885###-86.5038
39.1882,-86.5041,39.1882###-86.5041
39.1881,-86.5042,39.1881###-86.5042
39.1884,-86.5043,39.1884###-86.5043
39.1885,-86.5045,39.1885###-86.5045
39.1867,-86.5041,39.1867###-86.5041
39.1866,-86.5042,39.1866###-86.5042
39.1866,-86.5043,39.1866###-86.5043
39.1893,-86.5012,39.1893###-86.5012
39.1893,-86.5015,39.1893###-86.5015
39.1892,-86.5017,39.1892###-86.5017
39.1891,-86.502,39.1891###-86.502
39.1888,-86.5028,39.1888###-86.5028
39.1887,-86.5031,39.1887###-86.5031
39.189,-86.5024,39.189###-86.5024
39.1889,-86.5025,39.1889###-86.5025
39.125,-77.4757,39.125###-77.4757
9.59,76.11,9.59###76.11
9.58,79.17,9.58###79.17
48.619,14.673,48.619###14.673
48.613,14.681,48.613###14.681
40.7162,-77.9338,40.7162###-77.9338
77.966,14.084,77.966###14.084
77.966,14.086,77.966###14.086
39.35,141.95,39.35###141.95
44.6933,7.18772,44.6933###7.18772
16.7568,-93.1747,16.7568###-93.1747
48.2088,16.3726,48.2088###16.3726
32.275,118.36,32.275###118.36
32.276,118.359,32.276###118.359
-25.9993,29.1859,-25.9993###29.1859
-25.9935,29.186,-25.9935###29.186
-25.9954,29.1861,-25.9954###29.1861
-20.666,-46.316,-20.666###-46.316
42.4506,-76.459,42.4506###-76.459
42.5173,-76.499,42.5173###-76.499
42.3536,-76.3719,42.3536###-76.3719
42.3199,-76.6627,42.3199###-76.6627
42.3587,-76.35,42.3587###-76.35
42.3582,-76.3753,42.3582###-76.3753
42.4489,-76.4575,42.4489###-76.4575
42.4515,-76.4615,42.4515###-76.4615
42.335,-76.6676,42.335###-76.6676
42.3227,-76.6663,42.3227###-76.6663
42.4689,-76.4343,42.4689###-76.4343
42.4711,-76.4299,42.4711###-76.4299
42.7278,-76.6546,42.7278###-76.6546
42.7288,-76.6499,42.7288###-76.6499
42.5226,-76.5199,42.5226###-76.5199
42.5237,-76.518,42.5237###-76.518
42.4672,-76.3834,42.4672###-76.3834
42.4623,-76.3786,42.4623###-76.3786
42.7316,-76.6626,42.7316###-76.6626
42.4598,-76.3846,42.4598###-76.3846
42.4483,-76.4549,42.4483###-76.4549
42.4471,-76.4504,42.4471###-76.4504
42.4488,-76.4512,42.4488###-76.4512
42.4695,-76.4309,42.4695###-76.4309
42.4107,-76.3373,42.4107###-76.3373
42.4282,-76.4022,42.4282###-76.4022
42.426,-76.397,42.426###-76.397
42.4316,-76.3895,42.4316###-76.3895
42.4191,-76.3334,42.4191###-76.3334
42.4176,-76.3296,42.4176###-76.3296
80.3167,-35.746,80.3167###-35.746
80.3333,-35.7167,80.3333###-35.7167
80.6941,-35.9465,80.6941###-35.9465
80.4856,-35.8381,80.4856###-35.8381
80.5569,-35.8031,80.5569###-35.8031
80.4711,-35.7977,80.4711###-35.7977
80.3915,-35.8664,80.3915###-35.8664
80.4608,-35.7473,80.4608###-35.7473
80.3833,-35.7265,80.3833###-35.7265
80.5107,-35.7617,80.5107###-35.7617
80.8,-35.8869,80.8###-35.8869
85.8066,-36.1422,85.8066###-36.1422
85.832,-36.1008,85.832###-36.1008
85.8413,-36.1481,85.8413###-36.1481
85.9049,-36.1855,85.9049###-36.1855
85.957,-36.2494,85.957###-36.2494
85.9442,-36.2422,85.9442###-36.2422
85.8444,-36.1169,85.8444###-36.1169
85.8644,-36.1457,85.8644###-36.1457
85.8064,-36.1319,85.8064###-36.1319
85.9351,-36.2018,85.9351###-36.2018
85.8347,-36.1031,85.8347###-36.1031
85.9016,-36.1717,85.9016###-36.1717
37.2744,-126.993,37.2744###-126.993
24.541,102.898,24.541###102.898
24.541,102.897,24.541###102.897
24.541,102.896,24.541###102.896
30.3745,121.186,30.3745###121.186
11.37,78.28,11.37###78.28
11.38,78.28,11.38###78.28
11.39,78.28,11.39###78.28
11.4,78.28,11.4###78.28
24.1563,72.0247,24.1563###72.0247
24.1563,72.0248,24.1563###72.0248
29.1017,103.967,29.1017###103.967
24.1563,72.025,24.1563###72.025
24.1563,72.0251,24.1563###72.0251
73.15,-79.97,73.15###-79.97
38.9,-77.1,38.9###-77.1
28.54,77.18,28.54###77.18
50.77,-2.13,50.77###-2.13
51.66,-2.03,51.66###-2.03
51.83,-1.87,51.83###-1.87
51.67,-2.04,51.67###-2.04
52.72,0.33,52.72###0.33
52.7,0.31,52.7###0.31
52.7,0.3,52.7###0.3
51.11,-1.78,51.11###-1.78
50.87,-2.04,50.87###-2.04
52.63,-0.47,52.63###-0.47
50.8,-2.36,50.8###-2.36
50.92,-2.28,50.92###-2.28
51.87,-1.5,51.87###-1.5
51.23,-0.97,51.23###-0.97
52.7,-0.83,52.7###-0.83
52.3,0.84,52.3###0.84
50.89,-2.01,50.89###-2.01
51.24,0.24,51.24###0.24
55.46,-1.68,55.46###-1.68
52.72,-0.21,52.72###-0.21
52.25,0.79,52.25###0.79
54.16,-0.91,54.16###-0.91
55.41,-1.65,55.41###-1.65
53.83,-0.59,53.83###-0.59
51.1,-2.11,51.1###-2.11
52.23,1.25,52.23###1.25
51.11,-2.1,51.11###-2.1
52.49,-1.51,52.49###-1.51
53.05,-0.37,53.05###-0.37
52.5,-1.54,52.5###-1.54
51.32,-1.76,51.32###-1.76
50.91,-2.27,50.91###-2.27
50.79,-2.09,50.79###-2.09
51.24,1.19,51.24###1.19
52.09,-0.12,52.09###-0.12
47.3312,18.7899,47.3312###18.7899
47.4696,18.6561,47.4696###18.6561
31.0461,34.8516,31.0461###34.8516
64,-51,64###-51
69,-51,69###-51
69,-53,69###-53
67,-51,67###-51
28.4107,103.786,28.4107###103.786
26.0157,100.052,26.0157###100.052
24.4149,102.886,24.4149###102.886
26.607,100.665,26.607###100.665
26.1585,99.9359,26.1585###99.9359
26.1732,99.9398,26.1732###99.9398
26.1787,99.9398,26.1787###99.9398
26.1673,99.9385,26.1673###99.9385
26.1641,99.9334,26.1641###99.9334
25.7523,100.191,25.7523###100.191
25.8028,100.18,25.8028###100.18
25.6419,100.246,25.6419###100.246
25.6973,100.219,25.6973###100.219
28.4162,103.789,28.4162###103.789
26.4828,99.9229,26.4828###99.9229
24.5696,102.868,24.5696###102.868
26.0143,100.051,26.0143###100.051
24.4583,102.877,24.4583###102.877
28.3923,103.782,28.3923###103.782
28.4108,103.786,28.4108###103.786
24.8431,102.745,24.8431###102.745
24.7926,102.683,24.7926###102.683
27.8426,102.278,27.8426###102.278
27.8313,102.287,27.8313###102.287
24.9211,102.666,24.9211###102.666
24.8752,102.683,24.8752###102.683
24.8793,102.73,24.8793###102.73
24.8317,102.7,24.8317###102.7
27.8135,102.306,27.8135###102.306
27.8105,102.322,27.8105###102.322
26.0162,100.051,26.0162###100.051
26.0141,100.046,26.0141###100.046
26.0126,100.047,26.0126###100.047
24.4122,102.892,24.4122###102.892
24.4123,102.892,24.4123###102.892
26.487,99.9316,26.487###99.9316
26.4829,99.9304,26.4829###99.9304
26.4851,99.9414,26.4851###99.9414
26.4865,99.9371,26.4865###99.9371
26.4867,100.658,26.4867###100.658
26.492,99.9408,26.492###99.9408
26.5362,100.663,26.5362###100.663
26.5102,100.662,26.5102###100.662
26.5849,100.664,26.5849###100.664
26.5581,100.664,26.5581###100.664
27.8151,102.338,27.8151###102.338
27.8232,102.331,27.8232###102.331
26.8835,100.138,26.8835###100.138
26.8779,100.141,26.8779###100.141
26.8724,100.138,26.8724###100.138
26.8727,100.128,26.8727###100.128
26.8768,100.124,26.8768###100.124
26.881,100.13,26.881###100.13
25.905,100.15,25.905###100.15
25.8606,100.173,25.8606###100.173
28.4163,103.789,28.4163###103.789
41.6656,-87.5497,41.6656###-87.5497
41.6656,-87.5434,41.6656###-87.5434
41.6895,-87.5669,41.6895###-87.5669
41.1,-8.36,41.1###-8.36
3.848,11.5021,3.848###11.5021
26.07,-98.2,26.07###-98.2
26.06,-98.32,26.06###-98.32
41.52,-70.67,41.52###-70.67
43.3,5.36,43.3###5.36
54.18,7.89,54.18###7.89
28.82,-80.79,28.82###-80.79
38.5376,-121.764,38.5376###-121.764
29.45,-95.22,29.45###-95.22
27.71,100.78,27.71###100.78
24.48,102.88,24.48###102.88
24.57,102.89,24.57###102.89
25.9,100.15,25.9###100.15
25.94,100.16,25.94###100.16
24.36,102.79,24.36###102.79
24.38,102.78,24.38###102.78
24.96,102.65,24.96###102.65
35.05,-83.42,35.05###-83.42
13.6608,100.436,13.6608###100.436
22.28,114.13,22.28###114.13
45.1984,-83.3272,45.1984###-83.3272
37.63,13.49,37.63###13.49
37.5,126.96,37.5###126.96
45.1984,-83.3273,45.1984###-83.3273
24.95,98.44,24.95###98.44
34.23,108.06,34.23###108.06
38.9604,-1.88282,38.9604###-1.88282
45.49,126.57,45.49###126.57
45.49,126.56,45.49###126.56
45.49,126.55,45.49###126.55
45.49,126.54,45.49###126.54
45.49,126.53,45.49###126.53
45.49,126.52,45.49###126.52
45.49,126.51,45.49###126.51
45.49,126.5,45.49###126.5
45.49,126.59,45.49###126.59
45.49,126.58,45.49###126.58
45.49,126.61,45.49###126.61
45.49,126.6,45.49###126.6
44.58,-72.32,44.58###-72.32
45.4032,-93.1868,45.4032###-93.1868
39.29,-76.61,39.29###-76.61
24.5026,107.376,24.5026###107.376
49.6942,-112.833,49.6942###-112.833
-33.37,-70.64,-33.37###-70.64
-38.07,145.77,-38.07###145.77
-38.07,145.73,-38.07###145.73
-38.07,145.75,-38.07###145.75
-38.07,145.27,-38.07###145.27
-38.07,145.19,-38.07###145.19
-38.07,145.21,-38.07###145.21
-38.07,145.23,-38.07###145.23
-38.07,145.25,-38.07###145.25
-38.07,145.83,-38.07###145.83
-38.07,145.53,-38.07###145.53
-38.07,145.81,-38.07###145.81
-38.07,145.47,-38.07###145.47
-38.07,145.41,-38.07###145.41
-38.07,145.39,-38.07###145.39
-38.07,145.43,-38.07###145.43
-38.07,145.79,-38.07###145.79
-38.07,145.51,-38.07###145.51
-38.07,145.33,-38.07###145.33
-38.07,145.35,-38.07###145.35
-38.07,145.29,-38.07###145.29
-38.07,145.31,-38.07###145.31
43.9192,-72.2864,43.9192###-72.2864
43.9192,-72.2863,43.9192###-72.2863
43.9192,-72.2865,43.9192###-72.2865
18.6,-155.2,18.6###-155.2
44.6183,-124.041,44.6183###-124.041
44.56,-123.26,44.56###-123.26
40.28,-76.65,40.28###-76.65
22.32,114.03,22.32###114.03
40.729,-73.8645,40.729###-73.8645
-28.3686,-70.8186,-28.3686###-70.8186
39.1833,109.004,39.1833###109.004
39.1825,109.002,39.1825###109.002
39.2056,109.004,39.2056###109.004
39.2039,109.002,39.2039###109.002
39.4217,108.681,39.4217###108.681
39.4161,108.68,39.4161###108.68
39.4211,108.682,39.4211###108.682
39.4214,108.681,39.4214###108.681
39.1903,108.998,39.1903###108.998
-29.8653,30.9846,-29.8653###30.9846
34.79,113.68,34.79###113.68
35.49,103.53,35.49###103.53
51.06,17.01,51.06###17.01
24.1563,72.0249,24.1563###72.0249
48.21,16.37,48.21###16.37
29.2349,-94.8827,29.2349###-94.8827
53,7,53###7
45.38,126.37,45.38###126.37
45.1,126.18,45.1###126.18
44.88,126.23,44.88###126.23
44.52,125.75,44.52###125.75
43.62,125.57,43.62###125.57
43.33,124.47,43.33###124.47
43.08,124.33,43.08###124.33
42.83,124.12,42.83###124.12
45.68,126.63,45.68###126.63
46.1,127.03,46.1###127.03
46.38,127.18,46.38###127.18
46.68,126.97,46.68###126.97
47.22,127.12,47.22###127.12
47.58,126.12,47.58###126.12
48.15,126.22,48.15###126.22
48.15,126.72,48.15###126.72
48.47,126.25,48.47###126.25
48.87,126.13,48.87###126.13
49.13,125.62,49.13###125.62
49.43,125.43,49.43###125.43
49.12,125.22,49.12###125.22
48.68,124.98,48.68###124.98
48.38,124.92,48.38###124.92
57.0572,-111.6,57.0572###-111.6
56.04,-118.13,56.04###-118.13
45.72,-73.37,45.72###-73.37
49.9642,-116.027,49.9642###-116.027
49.9544,-116.516,49.9544###-116.516
59.5041,-125.957,59.5041###-125.957
54.2028,-129.874,54.2028###-129.874
53.3569,-128.888,53.3569###-128.888
81.1891,-86.7349,81.1891###-86.7349
59.4315,-126.1,59.4315###-126.1
60.1938,-125.512,60.1938###-125.512
50.547,-114.892,50.547###-114.892
53.1222,-117.772,53.1222###-117.772
-38.5417,176.191,-38.5417###176.191
60.3782,-125.577,60.3782###-125.577
57.6526,-124.024,57.6526###-124.024
50.0327,-115.593,50.0327###-115.593
50.2398,-115.697,50.2398###-115.697
53.4504,-128.56,53.4504###-128.56
49.8106,-115.482,49.8106###-115.482
41.3142,-105.585,41.3142###-105.585
35.1003,-98.7496,35.1003###-98.7496
22.65,114.217,22.65###114.217
45.6991,-73.431,45.6991###-73.431
43.34,-1.45,43.34###-1.45
0,42.4017,0###42.4017
41.7903,-87.6546,41.7903###-87.6546
26.9,107.12,26.9###107.12
-77.6103,85.536,-77.6103###85.536
-77.7201,84.5773,-77.7201###84.5773
39.4801,96.5218,39.4801###96.5218
53.8355,10.7035,53.8355###10.7035
39.9652,116.216,39.9652###116.216
3.23864,101.632,3.23864###101.632
30.8667,114.533,30.8667###114.533
36.9657,-3.33881,36.9657###-3.33881
23.08,113.13,23.08###113.13
23,113.3,23###113.3
23.23,111.3,23.23###111.3
22.49,113.19,22.49###113.19
22.44,113.29,22.44###113.29
22.58,113.14,22.58###113.14
23.08,111.48,23.08###111.48
23.02,112.27,23.02###112.27
23.1,112.47,23.1###112.47
22.38,113.17,22.38###113.17
22.22,113.16,22.22###113.16
22.36,113.09,22.36###113.09
22.48,113.03,22.48###113.03
22.54,113.11,22.54###113.11
23.05,112.57,23.05###112.57
25.7939,107.554,25.7939###107.554
44.96,-110.43,44.96###-110.43
28.51,71.57,28.51###71.57
28.52,71.57,28.52###71.57
28.51,71.58,28.51###71.58
-4.1514,13.2944,-4.1514###13.2944
-2.95973,-78.8559,-2.95973###-78.8559
-2.93642,-78.8398,-2.93642###-78.8398
-2.93643,-78.8423,-2.93643###-78.8423
41.4912,-111.995,41.4912###-111.995
40.118,-111.338,40.118###-111.338
40.2865,-111.632,40.2865###-111.632
38.527,-111.774,38.527###-111.774
40.1574,-111.538,40.1574###-111.538
37.5772,-0.896111,37.5772###-0.896111
45,89,45###89
44.2341,-122.147,44.2341###-122.147
44.2296,-122.124,44.2296###-122.124
44.2276,-122.168,44.2276###-122.168
44.21,-122.257,44.21###-122.257
44.2648,-122.176,44.2648###-122.176
44.2366,-122.161,44.2366###-122.161
44.2273,-122.168,44.2273###-122.168
44.2212,-122.17,44.2212###-122.17
44.2378,-122.203,44.2378###-122.203
44.2727,-122.14,44.2727###-122.14
44.2664,-122.171,44.2664###-122.171
44.222,-122.115,44.222###-122.115
44.2059,-122.255,44.2059###-122.255
44.2223,-122.118,44.2223###-122.118
44.2308,-122.213,44.2308###-122.213
44.2648,-122.175,44.2648###-122.175
44.2158,-122.252,44.2158###-122.252
44.2052,-122.261,44.2052###-122.261
44.2063,-122.256,44.2063###-122.256
44.2321,-122.183,44.2321###-122.183
44.2227,-122.241,44.2227###-122.241
44.2311,-122.174,44.2311###-122.174
44.2075,-122.117,44.2075###-122.117
44.2767,-122.136,44.2767###-122.136
44.2057,-122.254,44.2057###-122.254
44.256,-122.168,44.256###-122.168
44.2193,-122.243,44.2193###-122.243
44.2384,-122.156,44.2384###-122.156
44.2319,-122.16,44.2319###-122.16
44.228,-122.172,44.228###-122.172
44.2517,-122.188,44.2517###-122.188
44.2344,-122.157,44.2344###-122.157
44.2309,-122.191,44.2309###-122.191
44.2268,-122.226,44.2268###-122.226
44.2337,-122.21,44.2337###-122.21
44.2123,-122.245,44.2123###-122.245
44.2182,-122.241,44.2182###-122.241
44.2165,-122.239,44.2165###-122.239
44.2179,-122.241,44.2179###-122.241
44.223,-122.116,44.223###-122.116
44.2295,-122.124,44.2295###-122.124
44.2218,-122.223,44.2218###-122.223
44.2324,-122.215,44.2324###-122.215
44.2212,-122.223,44.2212###-122.223
44.218,-122.24,44.218###-122.24
44.2314,-122.184,44.2314###-122.184
44.2336,-122.208,44.2336###-122.208
44.2303,-122.121,44.2303###-122.121
44.2516,-122.155,44.2516###-122.155
44.2491,-122.193,44.2491###-122.193
44.2334,-122.149,44.2334###-122.149
